lbr_σ,rbr_σ,th_α,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
-2.8,6.0,-0.3,4,0.9304,0.003598773124274438,0.142,0.004936314414621499
-2.7,6.0,-0.3,4,0.898,0.004280093456923575,0.0896,0.004039104851325353
-2.6,6.0,-0.3,4,0.8388,0.005200279992461945,0.0642,0.0034663629354122743
-2.5,6.0,-0.3,4,0.772,0.005933228463492704,0.053,0.003168311853337673
-3.5,6.1,-0.3,4,0.999,0.0004469899327725404,0.7318,0.006265281478114132
-3.4,6.1,-0.3,4,0.9984,0.0005652326954449903,0.6474,0.006756822330060189
-3.3,6.1,-0.3,4,0.9962,0.0008701218305501851,0.533,0.007055650218087629
-3.2,6.1,-0.3,4,0.9918,0.0012753634776015805,0.4456,0.0070290915486995904
-3.1,6.1,-0.3,4,0.9854,0.0016962806371588369,0.3224,0.0066099658092913
-3.0,6.1,-0.3,4,0.9732,0.002283933449117992,0.241,0.006048454348013218
-2.9,6.1,-0.3,4,0.9484,0.003128496124338337,0.1792,0.005423787606461005
-2.8,6.1,-0.3,4,0.9116,0.004014609320967609,0.1148,0.004508236018666281
-2.7,6.1,-0.3,4,0.8698,0.0047591587491908685,0.081,0.003858471199840683
-2.6,6.1,-0.3,4,0.8052,0.005600945634444241,0.0602,0.0033638061775316365
-2.5,6.1,-0.3,4,0.7288,0.006287297670700824,0.0468,0.0029869636757081596
-3.5,6.2,-0.3,4,0.9986,0.000528779727296718,0.6742,0.006628036813416172
-3.4,6.2,-0.3,4,0.9972,0.000747283078893136,0.5888,0.006958657341757819
-3.3,6.2,-0.3,4,0.9946,0.001036420763975709,0.5136,0.007068451598476147
-3.2,6.2,-0.3,4,0.9882,0.0015271385005951512,0.3852,0.006882164775708295
-3.1,6.2,-0.3,4,0.9792,0.002018284419996351,0.2948,0.006448146400323119
-3.0,6.2,-0.3,4,0.9594,0.0027911159058699076,0.218,0.00583910952115132
-2.9,6.2,-0.3,4,0.9312,0.003579568689102082,0.1454,0.0049851547618905475
-2.8,6.2,-0.3,4,0.8962,0.0043133643481625804,0.0998,0.004238866829708148
-2.7,6.2,-0.3,4,0.8396,0.005189833137972742,0.0624,0.0034207086985009404
-2.6,6.2,-0.3,4,0.7752,0.005903642265584865,0.0496,0.0030704996336101396
-2.5,6.2,-0.3,4,0.6852,0.006568119365541403,0.0524,0.003151324800778238
-3.5,6.3,-0.3,4,0.9978,0.0006625948988635484,0.6422,0.0067790730929825505
-3.4,6.3,-0.3,4,0.9952,0.0009774415583552836,0.5612,0.0070178994008178825
-3.3,6.3,-0.3,4,0.9916,0.0012906928372002353,0.4424,0.007023990888376778
-3.2,6.3,-0.3,4,0.9814,0.0019107087690174007,0.3416,0.006706853807859539
-3.1,6.3,-0.3,4,0.965,0.0025990382836734065,0.258,0.006187665149311169
-3.0,6.3,-0.3,4,0.9428,0.0032841485959073176,0.1868,0.005511910013779253
-2.9,6.3,-0.3,4,0.9136,0.003973286800622377,0.1194,0.004585709105471039
-2.8,6.3,-0.3,4,0.8712,0.00473731062946056,0.081,0.003858471199840683
-2.7,6.3,-0.3,4,0.8102,0.005545736380319569,0.062,0.003410454515163631
-2.6,6.3,-0.3,4,0.7338,0.006250400947139311,0.0468,0.0029869636757081596
-2.5,6.3,-0.3,4,0.6548,0.006723644249958499,0.0592,0.0033375248313683003
-3.5,6.4,-0.3,4,0.9972,0.000747283078893136,0.5964,0.0069384009685229345
-3.4,6.4,-0.3,4,0.992,0.0012598412598418905,0.5036,0.0070708845274123945
-3.3,6.4,-0.3,4,0.9872,0.0015897270205919023,0.3968,0.006918811458624956
-3.2,6.4,-0.3,4,0.9786,0.0020465600406535827,0.3128,0.0065567699364854955
-3.1,6.4,-0.3,4,0.9608,0.0027445713690847982,0.2296,0.005947837253994093
-3.0,6.4,-0.3,4,0.9294,0.0036225858167888863,0.1588,0.005168801795387399
-2.9,6.4,-0.3,4,0.8976,0.0042875223614577225,0.1046,0.004328021256879406
-2.8,6.4,-0.3,4,0.8382,0.005208085252758446,0.0664,0.0035211089162364745
-2.7,6.4,-0.3,4,0.7688,0.0059623243789649685,0.054,0.003196372944448129
-2.6,6.4,-0.3,4,0.6952,0.006509945621892705,0.0468,0.0029869636757081596
-2.5,6.4,-0.3,4,0.5948,0.006942808653563772,0.0688,0.0035795686891020822
-3.5,6.5,-0.3,4,0.994,0.0010921538353180842,0.5436,0.007044132877792695
-3.4,6.5,-0.3,4,0.9902,0.0013931231101377963,0.4558,0.00704338498166897
-3.3,6.5,-0.3,4,0.9846,0.0017414270010540189,0.3612,0.006793151845792939
-3.2,6.5,-0.3,4,0.9678,0.0024965239834618055,0.2584,0.006190790579562517
-3.1,6.5,-0.3,4,0.9426,0.0032895361375124004,0.1826,0.005463647865666308
-3.0,6.5,-0.3,4,0.908,0.004087444189221425,0.1342,0.004820588345834978
-2.9,6.5,-0.3,4,0.8772,0.004641554911880286,0.093,0.004107334902342393
-2.8,6.5,-0.3,4,0.8078,0.0055724170698180885,0.058,0.003305631558416636
-2.7,6.5,-0.3,4,0.727,0.006300333324515458,0.046,0.002962566454950842
-2.6,6.5,-0.3,4,0.641,0.006784084315513774,0.0534,0.0031795735563122296
-2.5,6.5,-0.3,4,0.5394,0.007049079939963797,0.0778,0.003788064413391092
-3.5,5.5,-0.2,4,0.9998,0.00019997999899988897,0.857,0.0049507777166825015
-3.4,5.5,-0.2,4,1.0,0.0,0.7842,0.005817737704640868
-3.3,5.5,-0.2,4,0.9994,0.0003463062228721987,0.69,0.006540642170307133
-3.2,5.5,-0.2,4,0.9986,0.000528779727296718,0.5896,0.0069566060690540756
-3.1,5.5,-0.2,4,0.9958,0.0009145884320283065,0.4782,0.007064343706247595
-3.0,5.5,-0.2,4,0.9904,0.0013789735312905794,0.3662,0.006813186625948243
-2.9,5.5,-0.2,4,0.9854,0.0016962806371588369,0.2644,0.006236868444981023
-2.8,5.5,-0.2,4,0.9704,0.0023968245659622216,0.1896,0.005543497812753244
-2.7,5.5,-0.2,4,0.9472,0.003162662169755093,0.1208,0.004608847144351828
-2.6,5.5,-0.2,4,0.9086,0.004075439608189527,0.0754,0.0037340283876799866
-2.5,5.5,-0.2,4,0.8564,0.004959416094662757,0.0598,0.0033533255135760383
-3.5,5.6,-0.2,4,0.9998,0.00019997999899988897,0.8174,0.005463647865666307
-3.4,5.6,-0.2,4,0.9996,0.0002827861382741226,0.7472,0.006146416191570499
-3.3,5.6,-0.2,4,0.9988,0.0004896039215529179,0.6432,0.006774861769807558
-3.2,5.6,-0.2,4,0.9974,0.0007201722016295889,0.5312,0.007057287864328619
-3.1,5.6,-0.2,4,0.9946,0.001036420763975709,0.4258,0.00699277284058334
-3.0,5.6,-0.2,4,0.9874,0.0015774181436765552,0.3254,0.006625931481686179
-2.9,5.6,-0.2,4,0.9772,0.002110931547919072,0.2314,0.005964126759216306
-2.8,5.6,-0.2,4,0.9556,0.0029130272913242676,0.1472,0.005010631896278153
-2.7,5.6,-0.2,4,0.93,0.003608323710533742,0.0958,0.004162267651172856
-2.6,5.6,-0.2,4,0.8788,0.004615421107548042,0.0608,0.0033794484757131596
-2.5,5.6,-0.2,4,0.8124,0.0055209825212547085,0.0496,0.0030704996336101396
-3.5,5.7,-0.2,4,1.0,0.0,0.7822,0.005837176714816847
-3.4,5.7,-0.2,4,0.9994,0.0003463062228721987,0.684,0.006574861215265308
-3.3,5.7,-0.2,4,0.9978,0.0006625948988635484,0.6096,0.006899099071617974
-3.2,5.7,-0.2,4,0.9954,0.000956957679315031,0.4876,0.007068892982638794
-3.1,5.7,-0.2,4,0.9882,0.0015271385005951512,0.3598,0.006787399502018428
-3.0,5.7,-0.2,4,0.9822,0.0018699283408729886,0.2806,0.0063539537297654285
-2.9,5.7,-0.2,4,0.9692,0.0024434140050347605,0.1926,0.005576831358396988
-2.8,5.7,-0.2,4,0.9424,0.0032949124419322583,0.1436,0.004959416094662758
-2.7,5.7,-0.2,4,0.9052,0.004142775880976426,0.0806,0.0038497698632515686
-2.6,5.7,-0.2,4,0.8496,0.005055291089541728,0.0592,0.0033375248313683003
-2.5,5.7,-0.2,4,0.7844,0.0058157826644399295,0.0462,0.002968688599365046
-3.5,5.8,-0.2,4,0.9994,0.0003463062228721987,0.7222,0.006334463828928223
-3.4,5.8,-0.2,4,0.9984,0.0005652326954449903,0.6354,0.006806861832004525
-3.3,5.8,-0.2,4,0.9974,0.0007201722016295889,0.5454,0.007041858277471934
-3.2,5.8,-0.2,4,0.9912,0.0013207997577225725,0.423,0.006986715966747181
-3.1,5.8,-0.2,4,0.9876,0.0015650073482255582,0.3212,0.006603492409324024
-3.0,5.8,-0.2,4,0.976,0.00216443988135499,0.236,0.0060050645292119885
-2.9,5.8,-0.2,4,0.9566,0.002881542642405279,0.1636,0.005231348583300485
-2.8,5.8,-0.2,4,0.92,0.0038366652186501747,0.1056,0.0043462314710562755
-2.7,5.8,-0.2,4,0.8738,0.004696244457010303,0.0702,0.003613086215411971
-2.6,5.8,-0.2,4,0.8202,0.005430873962816666,0.058,0.003305631558416636
-2.5,5.8,-0.2,4,0.7394,0.0062078601788377935,0.0484,0.0030350433275325743
-3.5,5.9,-0.2,4,0.999,0.0004469899327725404,0.6834,0.006578213131238604
-3.4,5.9,-0.2,4,0.998,0.0006318227599572528,0.588,0.0069606896210073895
-3.3,5.9,-0.2,4,0.9952,0.0009774415583552836,0.4944,0.007070624300583366
-3.2,5.9,-0.2,4,0.9922,0.0012441189653726872,0.3782,0.0068580574509113
-3.1,5.9,-0.2,4,0.9812,0.0019207581836347876,0.2822,0.006364953416954439
-3.0,5.9,-0.2,4,0.9618,0.002710747498384902,0.195,0.005603124128555426
-2.9,5.9,-0.2,4,0.941,0.003332236486205625,0.126,0.0046930587040862805
-2.8,5.9,-0.2,4,0.8982,0.004276371358991172,0.084,0.003922856102382548
-2.7,5.9,-0.2,4,0.8554,0.004973747882633376,0.0616,0.0034001599962354715
-2.6,5.9,-0.2,4,0.7632,0.006012083831750852,0.047,0.002993025225419926
-2.5,5.9,-0.2,4,0.6954,0.006508745501246764,0.057,0.0032787497617232093
-3.5,6.0,-0.2,4,0.9976,0.0006919884392097831,0.6342,0.0068116130248275265
-3.4,6.0,-0.2,4,0.9966,0.0008232180756032946,0.537,0.007051680650738517
-3.3,6.0,-0.2,4,0.9922,0.0012441189653726872,0.4206,0.0069813414183808545
-3.2,6.0,-0.2,4,0.987,0.0016019363283226965,0.3284,0.006641587761973789
-3.1,6.0,-0.2,4,0.9722,0.002324958494253179,0.2408,0.006046740609617714
-3.0,6.0,-0.2,4,0.9506,0.003064625262572897,0.1606,0.005192449133116279
-2.9,6.0,-0.2,4,0.9234,0.0037611817291909734,0.1156,0.004521872178644593
-2.8,6.0,-0.2,4,0.8622,0.004874651987578191,0.075,0.003724916106437835
-2.7,6.0,-0.2,4,0.8152,0.005489061121904182,0.054,0.003196372944448129
-2.6,6.0,-0.2,4,0.7264,0.006304649712712039,0.0528,0.003162662169755094
-2.5,6.0,-0.2,4,0.6362,0.006803669010173849,0.0716,0.0036461881465442783
-3.5,6.1,-0.2,4,0.9978,0.0006625948988635484,0.5816,0.006976266049972578
-3.4,6.1,-0.2,4,0.9948,0.001017148956643026,0.4804,0.007065632880358277
-3.3,6.1,-0.2,4,0.9914,0.0013058361306075162,0.3748,0.006845801048818173
-3.2,6.1,-0.2,4,0.978,0.0020744155803502835,0.2844,0.006379915986907664
-3.1,6.1,-0.2,4,0.9596,0.0027845229393919525,0.1968,0.005622628566782622
-3.0,6.1,-0.2,4,0.9346,0.0034963649695076175,0.1344,0.004823621875727823
-2.9,6.1,-0.2,4,0.8988,0.004265174322346039,0.0878,0.004002278351139511
-2.8,6.1,-0.2,4,0.8404,0.0051793404985577066,0.0644,0.003471387042667527
-2.7,6.1,-0.2,4,0.7694,0.0059569059082715085,0.0528,0.003162662169755094
-2.6,6.1,-0.2,4,0.68,0.006596969000988257,0.0546,0.003213062090903318
-2.5,6.1,-0.2,4,0.5828,0.006973437602789603,0.078,0.0037925189518313554
-3.5,6.2,-0.2,4,0.9948,0.001017148956643026,0.5276,0.007060286679731922
-3.4,6.2,-0.2,4,0.9932,0.0011622185680843365,0.4318,0.0070049805138915275
-3.3,6.2,-0.2,4,0.9868,0.0016140483264140506,0.3312,0.006655923076478574
-3.2,6.2,-0.2,4,0.972,0.002333066651426831,0.2366,0.006010331771208641
-3.1,6.2,-0.2,4,0.9452,0.003218600938296016,0.1702,0.005314733483440162
-3.0,6.2,-0.2,4,0.9162,0.003918610978395278,0.1096,0.004417869169633705
-2.9,6.2,-0.2,4,0.8608,0.004895372508808701,0.074,0.003701999459751446
-2.8,6.2,-0.2,4,0.8014,0.0056419507264775,0.0612,0.0033898247742324378
-2.7,6.2,-0.2,4,0.7202,0.006348416495473497,0.0462,0.002968688599365046
-2.6,6.2,-0.2,4,0.6206,0.0068622975744279694,0.0634,0.003446170048038837
-2.5,6.2,-0.2,4,0.5378,0.007050832007642786,0.0878,0.004002278351139511
-3.5,6.3,-0.2,4,0.9944,0.0010553331227626706,0.4898,0.007069596310964298
-3.4,6.3,-0.2,4,0.9878,0.0015524921899964577,0.3888,0.006893976501265434
-3.3,6.3,-0.2,4,0.9738,0.0022589183252167398,0.2834,0.00637313800258554
-3.2,6.3,-0.2,4,0.9528,0.002999071856424918,0.195,0.005603124128555426
-3.1,6.3,-0.2,4,0.9298,0.003613086215411972,0.1402,0.004910070467926096
-3.0,6.3,-0.2,4,0.8936,0.0043607118684912,0.0974,0.004193166822343227
-2.9,6.3,-0.2,4,0.8336,0.005267087240591331,0.0696,0.003598773124274438
-2.8,6.3,-0.2,4,0.7682,0.005967725865017594,0.0522,0.003145636978419474
-2.7,6.3,-0.2,4,0.6864,0.006561326695112811,0.0532,0.003173948959892077
-2.6,6.3,-0.2,4,0.5724,0.006996545433283485,0.0734,0.0036881550943527307
-2.5,6.3,-0.2,4,0.4826,0.007066784841779181,0.108,0.0043894418779612514
-3.5,6.4,-0.2,4,0.991,0.0013355897573731246,0.421,0.006982248921371967
-3.4,6.4,-0.2,4,0.9814,0.0019107087690174007,0.3354,0.006676928036155549
-3.3,6.4,-0.2,4,0.9718,0.002341143310436164,0.2506,0.006128615504337012
-3.2,6.4,-0.2,4,0.9446,0.0032351457463304493,0.1738,0.005358984232109664
-3.1,6.4,-0.2,4,0.9186,0.003867144683096303,0.111,0.004442499296567193
-3.0,6.4,-0.2,4,0.8584,0.004930505856400537,0.082,0.0038801030914139382
-2.9,6.4,-0.2,4,0.8118,0.005527761934092315,0.0508,0.0031054584202658392
-2.8,6.4,-0.2,4,0.7206,0.006345638502152482,0.0514,0.0031227564746550444
-2.7,6.4,-0.2,4,0.6274,0.0068376785534273255,0.0522,0.003145636978419474
-2.6,6.4,-0.2,4,0.5342,0.007054507211705152,0.087,0.003985749615818836
-2.5,6.4,-0.2,4,0.418,0.006975327949279518,0.1304,0.004762265007325821
-3.5,6.5,-0.2,4,0.9874,0.0015774181436765552,0.3672,0.006817098503028983
-3.4,6.5,-0.2,4,0.9702,0.002404660474994341,0.2874,0.006400019374970672
-3.3,6.5,-0.2,4,0.9568,0.0028751959933194125,0.2094,0.005754157453528709
-3.2,6.5,-0.2,4,0.9236,0.003756675125692932,0.1356,0.004841748444518778
-3.1,6.5,-0.2,4,0.8692,0.004768466420139708,0.086,0.0039649464056907505
-3.0,6.5,-0.2,4,0.832,0.005287267725394658,0.0676,0.0035504996831432047
-2.9,6.5,-0.2,4,0.746,0.006156037686694258,0.0532,0.003173948959892077
-2.8,6.5,-0.2,4,0.6622,0.006688664440678722,0.0548,0.003218600938296017
-2.7,6.5,-0.2,4,0.5744,0.006992347817435857,0.0674,0.0035456237815086923
-2.6,6.5,-0.2,4,0.483,0.0070669795528217,0.1064,0.004360711868491198
-2.5,6.5,-0.2,4,0.372,0.006835437074540296,0.1556,0.005126180644495471
-3.5,5.5,-0.1,4,0.9996,0.0002827861382741226,0.7408,0.006197021219908804
-3.4,5.5,-0.1,4,0.9992,0.0003998399679871993,0.6428,0.006776550154761639
-3.3,5.5,-0.1,4,0.9984,0.0005652326954449903,0.5258,0.007061647966303616
-3.2,5.5,-0.1,4,0.9958,0.0009145884320283065,0.4138,0.006965192890365636
-3.1,5.5,-0.1,4,0.9884,0.00151429455523026,0.3132,0.006559051150890653
-3.0,5.5,-0.1,4,0.9796,0.0019991918367180265,0.2154,0.005813825590779276
-2.9,5.5,-0.1,4,0.9584,0.0028238073588685176,0.1474,0.005013446718575954
-2.8,5.5,-0.1,4,0.9312,0.003579568689102082,0.093,0.004107334902342393
-2.7,5.5,-0.1,4,0.8908,0.004410790405358205,0.068,0.003560224712009061
-2.6,5.5,-0.1,4,0.8258,0.005363848618296382,0.0484,0.0030350433275325743
-2.5,5.5,-0.1,4,0.7402,0.006201676547515197,0.0654,0.003496364969507617
-3.5,5.6,-0.1,4,0.9994,0.0003463062228721987,0.6852,0.006568119365541403
-3.4,5.6,-0.1,4,0.9982,0.0005994597567810576,0.5908,0.006953493510459329
-3.3,5.6,-0.1,4,0.9958,0.0009145884320283065,0.4872,0.007068750384615374
-3.2,5.6,-0.1,4,0.9934,0.0011451148414023853,0.3644,0.006806065530098869
-3.1,5.6,-0.1,4,0.9816,0.001900602009890549,0.272,0.006293107340575084
-3.0,5.6,-0.1,4,0.9702,0.002404660474994341,0.183,0.005468290409259551
-2.9,5.6,-0.1,4,0.9448,0.0032296427046966053,0.1276,0.004718437029356226
-2.8,5.6,-0.1,4,0.908,0.004087444189221425,0.0816,0.003871471038248898
-2.7,5.6,-0.1,4,0.8488,0.005066331216965586,0.0574,0.0032895361375124
-2.6,5.6,-0.1,4,0.7896,0.0057642317788236105,0.0536,0.003185185708871619
-2.5,5.6,-0.1,4,0.6982,0.0064917911241813685,0.0644,0.003471387042667527
-3.5,5.7,-0.1,4,0.9984,0.0005652326954449903,0.6402,0.006787399502018428
-3.4,5.7,-0.1,4,0.9984,0.0005652326954449903,0.5288,0.007059328013345179
-3.3,5.7,-0.1,4,0.995,0.0009974968671630005,0.4212,0.006982700910106346
-3.2,5.7,-0.1,4,0.9902,0.0013931231101377963,0.3106,0.006544121637011341
-3.1,5.7,-0.1,4,0.9776,0.002092760855903033,0.2246,0.005901776681644265
-3.0,5.7,-0.1,4,0.9628,0.0026764214914695335,0.151,0.005063575811617715
-2.9,5.7,-0.1,4,0.9262,0.003697392594788927,0.0978,0.0042008370594442245
-2.8,5.7,-0.1,4,0.8808,0.004582387150819974,0.0728,0.003674238968820618
-2.7,5.7,-0.1,4,0.807,0.005581236422155936,0.051,0.003111237695837462
-2.6,5.7,-0.1,4,0.736,0.00623384311640901,0.0592,0.0033375248313683003
-2.5,5.7,-0.1,4,0.6328,0.006817098503028983,0.0824,0.0038887077545117737
-3.5,5.8,-0.1,4,0.9986,0.000528779727296718,0.581,0.006977664365674234
-3.4,5.8,-0.1,4,0.9958,0.0009145884320283065,0.4676,0.007056206346189147
-3.3,5.8,-0.1,4,0.9904,0.0013789735312905794,0.3612,0.006793151845792939
-3.2,5.8,-0.1,4,0.9814,0.0019107087690174007,0.2618,0.006217085490806766
-3.1,5.8,-0.1,4,0.9716,0.0023491887961592183,0.1944,0.005596581813928927
-3.0,5.8,-0.1,4,0.9438,0.0032570403743275894,0.122,0.004628520281904358
-2.9,5.8,-0.1,4,0.9046,0.00415448769404845,0.0776,0.003783602516121375
-2.8,5.8,-0.1,4,0.8396,0.005189833137972742,0.0514,0.0031227564746550444
-2.7,5.8,-0.1,4,0.7754,0.005901776681644265,0.0538,0.0031907854832313627
-2.6,5.8,-0.1,4,0.6946,0.006513537287833701,0.0636,0.0034512328232097008
-2.5,5.8,-0.1,4,0.5798,0.006980429213164474,0.095,0.0041466854233230665
-3.5,5.9,-0.1,4,0.997,0.0007734339015067807,0.5252,0.007062081279622884
-3.4,5.9,-0.1,4,0.994,0.0010921538353180842,0.4126,0.006962201376001702
-3.3,5.9,-0.1,4,0.9892,0.0014617359542680771,0.3232,0.0066142536993979905
-3.2,5.9,-0.1,4,0.9716,0.0023491887961592183,0.2178,0.005837176714816847
-3.1,5.9,-0.1,4,0.957,0.00286883251515316,0.1426,0.004945002325580848
-3.0,5.9,-0.1,4,0.9214,0.003805838672355937,0.1024,0.004287522361457722
-2.9,5.9,-0.1,4,0.8764,0.004654525539730125,0.065,0.0034864021569520637
-2.8,5.9,-0.1,4,0.8078,0.0055724170698180885,0.0506,0.0030996657884359083
-2.7,5.9,-0.1,4,0.7122,0.006402673816461369,0.0622,0.003415586626042443
-2.6,5.9,-0.1,4,0.6268,0.006839908771321442,0.073,0.0036788857008610634
-2.5,5.9,-0.1,4,0.5268,0.007060903058391328,0.1106,0.004435485091847339
-3.5,6.0,-0.1,4,0.9956,0.000936017093861,0.4642,0.007052919395541112
-3.4,6.0,-0.1,4,0.9902,0.0013931231101377963,0.359,0.006784084315513774
-3.3,6.0,-0.1,4,0.9836,0.0017961648031291546,0.2648,0.006239887178467252
-3.2,6.0,-0.1,4,0.965,0.0025990382836734065,0.1766,0.005392818187181912
-3.1,6.0,-0.1,4,0.9342,0.0035062903473614382,0.1212,0.004615421107548042
-3.0,6.0,-0.1,4,0.8966,0.004306006038082158,0.0846,0.003935551803750015
-2.9,6.0,-0.1,4,0.833,0.005274675345459662,0.0584,0.0033163063790910513
-2.8,6.0,-0.1,4,0.7586,0.0060518764032323055,0.0558,0.003246116448927857
-2.7,6.0,-0.1,4,0.671,0.006644682084193344,0.06,0.0033585711247493327
-2.6,6.0,-0.1,4,0.5624,0.007015785629564233,0.0928,0.004103368372447202
-2.5,6.0,-0.1,4,0.4594,0.007047717928521259,0.1322,0.004790055532037181
-3.5,6.1,-0.1,4,0.992,0.0012598412598418905,0.3886,0.006893330689876991
-3.4,6.1,-0.1,4,0.9808,0.0019406885376072069,0.3086,0.0065324733447600074
-3.3,6.1,-0.1,4,0.9746,0.002225077077316648,0.2224,0.0058811264227186955
-3.2,6.1,-0.1,4,0.951,0.0030528347482299146,0.1456,0.004987998396150504
-3.1,6.1,-0.1,4,0.9212,0.0038102640328460174,0.0976,0.004197004646173268
-3.0,6.1,-0.1,4,0.8748,0.004680276914884417,0.0754,0.0037340283876799866
-2.9,6.1,-0.1,4,0.8024,0.005631238584894091,0.048,0.0030231109804305894
-2.8,6.1,-0.1,4,0.715,0.006383964285614387,0.053,0.003168311853337673
-2.7,6.1,-0.1,4,0.615,0.006881496930174423,0.074,0.003701999459751446
-2.6,6.1,-0.1,4,0.515,0.007067885115082163,0.1028,0.0042949309656850135
-2.5,6.1,-0.1,4,0.4236,0.006988033199692171,0.1644,0.005241615018293503
-3.5,6.2,-0.1,4,0.9892,0.0014617359542680771,0.3552,0.006768056737350834
-3.4,6.2,-0.1,4,0.9752,0.002199316257385465,0.2662,0.006250400947139311
-3.3,6.2,-0.1,4,0.965,0.0025990382836734065,0.1722,0.0053394224406765195
-3.2,6.2,-0.1,4,0.9228,0.0037746565406669794,0.1256,0.004686675580835524
-3.1,6.2,-0.1,4,0.884,0.004528664262230089,0.0846,0.003935551803750015
-3.0,6.2,-0.1,4,0.828,0.005336965429904901,0.0516,0.0031284961243383375
-2.9,6.2,-0.1,4,0.7572,0.006063796830369566,0.0506,0.0030996657884359083
-2.8,6.2,-0.1,4,0.673,0.006634319859638966,0.0642,0.0034663629354122743
-2.7,6.2,-0.1,4,0.5728,0.006995715260071696,0.079,0.0038146821623826015
-2.6,6.2,-0.1,4,0.4558,0.00704338498166897,0.1342,0.004820588345834978
-2.5,6.2,-0.1,4,0.3562,0.006772319543553744,0.1966,0.005620470442943367
-3.5,6.3,-0.1,4,0.9822,0.0018699283408729886,0.3078,0.006527773893143052
-3.4,6.3,-0.1,4,0.9676,0.0025040063897682043,0.2266,0.005920345260202313
-3.3,6.3,-0.1,4,0.9406,0.0033428024171344617,0.143,0.004950777716682501
-3.2,6.3,-0.1,4,0.9086,0.004075439608189527,0.106,0.0043534813655280525
-3.1,6.3,-0.1,4,0.861,0.004892422712726283,0.0684,0.0035699142846852784
-3.0,6.3,-0.1,4,0.7944,0.00571539394967661,0.0524,0.003151324800778238
-2.9,6.3,-0.1,4,0.6986,0.0064893457297326975,0.0566,0.003267917991627085
-2.8,6.3,-0.1,4,0.6096,0.006899099071617974,0.0736,0.003692777816224529
-2.7,6.3,-0.1,4,0.5022,0.007070999363597765,0.1054,0.004342599221664371
-2.6,6.3,-0.1,4,0.4006,0.006929929869775018,0.158,0.005158216746124575
-2.5,6.3,-0.1,4,0.2946,0.006446872730246813,0.224,0.00589616824726025
-3.5,6.4,-0.1,4,0.9718,0.002341143310436164,0.2562,0.006173516987908917
-3.4,6.4,-0.1,4,0.9532,0.002986963675708158,0.18,0.00543323108288245
-3.3,6.4,-0.1,4,0.9228,0.0037746565406669794,0.1212,0.004615421107548042
-3.2,6.4,-0.1,4,0.8766,0.004651288853640461,0.0778,0.003788064413391092
-3.1,6.4,-0.1,4,0.8274,0.005344328582712706,0.0574,0.0032895361375124
-3.0,6.4,-0.1,4,0.7376,0.006221675658534443,0.0554,0.0032351457463304493
-2.9,6.4,-0.1,4,0.6448,0.006768056737350832,0.0508,0.0031054584202658392
-2.8,6.4,-0.1,4,0.5518,0.007033018697543751,0.0852,0.003948188445350601
-2.7,6.4,-0.1,4,0.443,0.007024969750824553,0.122,0.004628520281904358
-2.6,6.4,-0.1,4,0.3464,0.006729146156831489,0.1866,0.005509635922635905
-2.5,6.4,-0.1,4,0.2572,0.0061813940175335855,0.2554,0.006167184771028025
-3.5,6.5,-0.1,4,0.9638,0.0026415737733404307,0.2224,0.0058811264227186955
-3.4,6.5,-0.1,4,0.9416,0.0033163063790910513,0.1484,0.005027473321659698
-3.3,6.5,-0.1,4,0.8964,0.004309687691701106,0.1026,0.0042912291945315624
-3.2,6.5,-0.1,4,0.8458,0.005107295957745155,0.067,0.003535845019228077
-3.1,6.5,-0.1,4,0.7748,0.005907367603256123,0.0566,0.003267917991627085
-3.0,6.5,-0.1,4,0.6892,0.006545278603695949,0.0532,0.003173948959892077
-2.9,6.5,-0.1,4,0.598,0.0069339166421294686,0.0716,0.0036461881465442783
-2.8,6.5,-0.1,4,0.4972,0.0070709569366529165,0.0978,0.0042008370594442245
-2.7,6.5,-0.1,4,0.387,0.0068881202080103105,0.1536,0.005099157577482774
-2.6,6.5,-0.1,4,0.2924,0.006432763636260857,0.2162,0.005821641692856062
-2.5,6.5,-0.1,4,0.2156,0.0058157826644399295,0.3108,0.00654527860369595
-3.5,5.5,0.0,4,0.9992,0.0003998399679871993,0.5806,0.0069785906886705995
-3.4,5.5,0.0,4,0.9976,0.0006919884392097831,0.476,0.0070629172443120135
-3.3,5.5,0.0,4,0.994,0.0010921538353180842,0.3532,0.006759434295856423
-3.2,5.5,0.0,4,0.987,0.0016019363283226965,0.2488,0.006113894994191509
-3.1,5.5,0.0,4,0.9758,0.0021732169703000204,0.1756,0.005380792506685237
-3.0,5.5,0.0,4,0.953,0.002993025225419928,0.119,0.004579061039121449
-2.9,5.5,0.0,4,0.916,0.0039228561023825475,0.0744,0.003711189566702299
-2.8,5.5,0.0,4,0.8566,0.004956539922163444,0.0522,0.003145636978419474
-2.7,5.5,0.0,4,0.7912,0.005748087682003468,0.0534,0.0031795735563122296
-2.6,5.5,0.0,4,0.6848,0.006570372287777916,0.0732,0.0036835243992676364
-2.5,5.5,0.0,4,0.589,0.006958146304871723,0.1116,0.004452986413632991
-3.5,5.6,0.0,4,0.9988,0.0004896039215529179,0.5134,0.00706852799386124
-3.4,5.6,0.0,4,0.9954,0.000956957679315031,0.4146,0.006967163554847841
-3.3,5.6,0.0,4,0.9922,0.0012441189653726872,0.3006,0.006484437369579569
