lbr_σ,rbr_σ,th_σ,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
0.0,0.2,0.6,20,0.6036,0.006917615774238983,0.0516,0.0031284961243383375
0.2,0.2,0.6,20,0.593,0.00694767587039004,0.053,0.003168311853337673
0.4,0.2,0.6,20,0.5696,0.007002225931801972,0.0522,0.003145636978419474
0.6,0.2,0.6,20,0.5226,0.007063840881560117,0.0492,0.0030587369942510585
0.8,0.2,0.6,20,0.4718,0.007059812462098409,0.0488,0.00304691844328003
1.0,0.2,0.6,20,0.4326,0.007006528955196004,0.0508,0.0031054584202658392
0.0,0.4,0.6,20,0.595,0.00694226187924368,0.0472,0.0029990718564249174
0.2,0.4,0.6,20,0.5746,0.006991921624274688,0.0524,0.003151324800778238
0.4,0.4,0.6,20,0.5774,0.006985831947592212,0.048,0.0030231109804305894
0.6,0.4,0.6,20,0.5192,0.007065852531719014,0.0464,0.0029747954551531774
0.8,0.4,0.6,20,0.473,0.00706075066830716,0.052,0.003139936305086458
1.0,0.4,0.6,20,0.4132,0.006963702463488802,0.0478,0.003017123133052412
0.0,0.6,0.6,20,0.5622,0.007016140819567407,0.0526,0.003156999841621789
0.2,0.6,0.6,20,0.5638,0.00701326685646568,0.0504,0.0030938597253269257
0.4,0.6,0.6,20,0.5356,0.007053121861984237,0.0468,0.0029869636757081596
0.6,0.6,0.6,20,0.5046,0.00707076855794333,0.0536,0.003185185708871619
0.8,0.6,0.6,20,0.4654,0.007054117095710844,0.0482,0.0030290843500965763
1.0,0.6,0.6,20,0.4128,0.006962702923434261,0.0508,0.0031054584202658392
0.0,0.8,0.6,20,0.5432,0.007044625753012008,0.0438,0.0028941858958954243
0.2,0.8,0.6,20,0.5418,0.007046314781501037,0.047,0.002993025225419926
0.4,0.8,0.6,20,0.51,0.007069653456853455,0.0504,0.0030938597253269257
0.6,0.8,0.6,20,0.4844,0.007067625343777075,0.049,0.0030528347482299137
0.8,0.8,0.6,20,0.449,0.007034187941759872,0.0528,0.003162662169755094
1.0,0.8,0.6,20,0.4126,0.006962201376001702,0.0526,0.003156999841621789
0.0,1.0,0.6,20,0.5184,0.007066278228317931,0.046,0.002962566454950842
0.2,1.0,0.6,20,0.52,0.007065408693062277,0.0532,0.003173948959892077
0.4,1.0,0.6,20,0.4844,0.007067625343777075,0.0478,0.003017123133052412
0.6,1.0,0.6,20,0.469,0.00705746413380897,0.0474,0.0030051036587778464
0.8,1.0,0.6,20,0.4218,0.006984049828000943,0.0496,0.0030704996336101396
1.0,1.0,0.6,20,0.3878,0.006890735229277062,0.0498,0.0030763601869742106
0.0,0.0,0.8,20,0.523,0.007063582660378514,0.0482,0.0030290843500965763
0.2,0.0,0.8,20,0.5128,0.007068750384615374,0.046,0.002962566454950842
0.4,0.0,0.8,20,0.4912,0.007069972560059904,0.0468,0.0029869636757081596
0.6,0.0,0.8,20,0.4662,0.0070548927702694395,0.052,0.003139936305086458
0.8,0.0,0.8,20,0.4212,0.006982700910106346,0.0504,0.0030938597253269257
1.0,0.0,0.8,20,0.3906,0.006899733907912681,0.0548,0.003218600938296017
0.0,0.2,0.8,20,0.5164,0.007067263119482675,0.0522,0.003145636978419474
0.2,0.2,0.8,20,0.5134,0.00706852799386124,0.0486,0.0030409879973455995
0.4,0.2,0.8,20,0.4946,0.007070655415164849,0.0466,0.002980887116279313
0.6,0.2,0.8,20,0.473,0.00706075066830716,0.049,0.0030528347482299137
0.8,0.2,0.8,20,0.44,0.007019971509913698,0.049,0.0030528347482299137
1.0,0.2,0.8,20,0.3856,0.006883496785791361,0.0494,0.003064625262572897
0.0,0.4,0.8,20,0.507,0.007070374813261317,0.048,0.0030231109804305894
0.2,0.4,0.8,20,0.5102,0.007069596310964298,0.0508,0.0031054584202658392
0.4,0.4,0.8,20,0.4906,0.007069818102327669,0.0482,0.0030290843500965763
0.6,0.4,0.8,20,0.4598,0.0070481765017627075,0.0522,0.003145636978419474
0.8,0.4,0.8,20,0.4274,0.006996130930735931,0.0446,0.0029192752525241603
1.0,0.4,0.8,20,0.384,0.006878139283265497,0.0502,0.003088040155179333
0.0,0.6,0.8,20,0.4874,0.007068822249851809,0.0496,0.0030704996336101396
0.2,0.6,0.8,20,0.4896,0.00706953803299763,0.0526,0.003156999841621789
0.4,0.6,0.8,20,0.4738,0.007061353411351113,0.0532,0.003173948959892077
0.6,0.6,0.8,20,0.446,0.007029708386554879,0.047,0.002993025225419926
0.8,0.6,0.8,20,0.4168,0.006972485353157796,0.051,0.003111237695837462
1.0,0.6,0.8,20,0.3872,0.006888775798354886,0.0482,0.0030290843500965763
0.0,0.8,0.8,20,0.4824,0.007066685786137658,0.0526,0.003156999841621789
0.2,0.8,0.8,20,0.472,0.007059971671331267,0.0494,0.003064625262572897
0.4,0.8,0.8,20,0.4578,0.007045837920361212,0.0522,0.003145636978419474
0.6,0.8,0.8,20,0.4316,0.007004590494811242,0.053,0.003168311853337673
0.8,0.8,0.8,20,0.3964,0.006917615774238983,0.0518,0.003134222710657301
1.0,0.8,0.8,20,0.3686,0.0068225221142917515,0.0518,0.003134222710657301
0.0,1.0,0.8,20,0.4686,0.0070571104568371325,0.0518,0.003134222710657301
0.2,1.0,0.8,20,0.4594,0.007047717928521259,0.0464,0.0029747954551531774
0.4,1.0,0.8,20,0.4384,0.007017199441372605,0.0564,0.0032624849424939878
0.6,1.0,0.8,20,0.4154,0.006969115295358515,0.047,0.002993025225419926
0.8,1.0,0.8,20,0.3694,0.006825593600559589,0.0494,0.003064625262572897
1.0,1.0,0.8,20,0.357,0.006775706605218381,0.0518,0.003134222710657301
0.0,0.0,1.0,20,0.4434,0.007025616556573523,0.0494,0.003064625262572897
0.2,0.0,1.0,20,0.4392,0.007018594731140985,0.0448,0.002925507135523686
0.4,0.0,1.0,20,0.4258,0.00699277284058334,0.052,0.003139936305086458
0.6,0.0,1.0,20,0.4046,0.006941164743758788,0.0482,0.0030290843500965763
0.8,0.0,1.0,20,0.3852,0.006882164775708295,0.0498,0.0030763601869742106
1.0,0.0,1.0,20,0.3554,0.00676891187710403,0.0474,0.0030051036587778464
0.0,0.2,1.0,20,0.4384,0.007017199441372605,0.052,0.003139936305086458
0.2,0.2,1.0,20,0.4496,0.007035052807193419,0.0508,0.0031054584202658392
0.4,0.2,1.0,20,0.432,0.007005369369276684,0.0492,0.0030587369942510585
0.6,0.2,1.0,20,0.3992,0.006925884203479005,0.0554,0.0032351457463304493
0.8,0.2,1.0,20,0.3894,0.006895906611896655,0.0474,0.0030051036587778464
1.0,0.2,1.0,20,0.3522,0.006755074536968485,0.0526,0.003156999841621789
0.0,0.4,1.0,20,0.4382,0.007016847725296595,0.043,0.0028688325151531584
0.2,0.4,1.0,20,0.4462,0.0070300150782199615,0.0484,0.0030350433275325743
0.4,0.4,1.0,20,0.4324,0.007006143589736082,0.0548,0.003218600938296017
0.6,0.4,1.0,20,0.4094,0.006954015243008891,0.0512,0.0031170036894427955
0.8,0.4,1.0,20,0.3888,0.006893976501265434,0.0464,0.0029747954551531774
1.0,0.4,1.0,20,0.3544,0.0067646232711068245,0.0516,0.0031284961243383375
0.0,0.6,1.0,20,0.4444,0.007027213387965389,0.0504,0.0030938597253269257
0.2,0.6,1.0,20,0.4244,0.00698977310075227,0.047,0.002993025225419926
0.4,0.6,1.0,20,0.4258,0.00699277284058334,0.0496,0.0030704996336101396
0.6,0.6,1.0,20,0.3978,0.006921779539973806,0.0486,0.0030409879973455995
0.8,0.6,1.0,20,0.366,0.006812400457988359,0.0518,0.003134222710657301
1.0,0.6,1.0,20,0.3396,0.006697340367638485,0.0514,0.0031227564746550444
0.0,0.8,1.0,20,0.4252,0.006991494260885866,0.0464,0.0029747954551531774
0.2,0.8,1.0,20,0.4138,0.006965192890365636,0.0464,0.0029747954551531774
0.4,0.8,1.0,20,0.416,0.006970566691453429,0.0482,0.0030290843500965763
0.6,0.8,1.0,20,0.3828,0.006874069537035539,0.0482,0.0030290843500965763
0.8,0.8,1.0,20,0.3644,0.006806065530098869,0.0502,0.003088040155179333
1.0,0.8,1.0,20,0.3454,0.006724564521216225,0.0512,0.0031170036894427955
0.0,1.0,1.0,20,0.4082,0.0069508669962818305,0.0538,0.0031907854832313627
0.2,1.0,1.0,20,0.4062,0.006945524602216884,0.0514,0.0031227564746550444
0.4,1.0,1.0,20,0.3922,0.006904768786860281,0.0542,0.0032019481569819336
0.6,1.0,1.0,20,0.3684,0.00682175109484361,0.052,0.003139936305086458
0.8,1.0,1.0,20,0.341,0.006704013723136313,0.0466,0.002980887116279313
1.0,1.0,1.0,20,0.3326,0.0066629909199998165,0.0514,0.0031227564746550444
0.0,0.0,0.0,50,0.8176,0.0054613229166567325,0.056,0.003251584229264252
0.2,0.0,0.0,50,0.8224,0.0054047801065353245,0.048,0.0030231109804305894
0.4,0.0,0.0,50,0.7706,0.005946017827083939,0.0478,0.003017123133052412
0.6,0.0,0.0,50,0.6916,0.006531300636167347,0.052,0.003139936305086458
0.8,0.0,0.0,50,0.6208,0.006861593983907821,0.0492,0.0030587369942510585
1.0,0.0,0.0,50,0.5414,0.007046787069296192,0.052,0.003139936305086458
0.0,0.2,0.0,50,0.833,0.005274675345459662,0.0488,0.00304691844328003
0.2,0.2,0.0,50,0.815,0.005491356845079366,0.0436,0.0028878725733660756
0.4,0.2,0.0,50,0.772,0.005933228463492704,0.0578,0.003300277564084573
0.6,0.2,0.0,50,0.7032,0.006460801188707171,0.0548,0.003218600938296017
0.8,0.2,0.0,50,0.619,0.006867881769512344,0.049,0.0030528347482299137
1.0,0.2,0.0,50,0.5448,0.007042626782671363,0.0546,0.003213062090903318
0.0,0.4,0.0,50,0.8092,0.005556894096525504,0.0522,0.003145636978419474
0.2,0.4,0.0,50,0.8022,0.00563338548299333,0.0438,0.0028941858958954243
0.4,0.4,0.0,50,0.7516,0.006110604552742715,0.0542,0.0032019481569819336
0.6,0.4,0.0,50,0.6748,0.0066248767535705905,0.0504,0.0030938597253269257
0.8,0.4,0.0,50,0.6046,0.006914605411735365,0.0512,0.0031170036894427955
1.0,0.4,0.0,50,0.5272,0.00706059714188538,0.0526,0.003156999841621789
0.0,0.6,0.0,50,0.7784,0.005873558376316694,0.0512,0.0031170036894427955
0.2,0.6,0.0,50,0.7618,0.006024296805437129,0.0488,0.00304691844328003
0.4,0.6,0.0,50,0.7184,0.006360840196074729,0.0492,0.0030587369942510585
0.6,0.6,0.0,50,0.6628,0.006685748424821263,0.0486,0.0030409879973455995
0.8,0.6,0.0,50,0.5882,0.006960183330918805,0.0496,0.0030704996336101396
1.0,0.6,0.0,50,0.5072,0.007070334645545429,0.0508,0.0031054584202658392
0.0,0.8,0.0,50,0.7512,0.00611389499419151,0.0502,0.003088040155179333
0.2,0.8,0.0,50,0.7146,0.006386655462759832,0.0518,0.003134222710657301
0.4,0.8,0.0,50,0.6988,0.006488120837345741,0.0504,0.0030938597253269257
0.6,0.8,0.0,50,0.639,0.006792333914053402,0.0516,0.0031284961243383375
0.8,0.8,0.0,50,0.5778,0.006984943235273999,0.0506,0.0030996657884359083
1.0,0.8,0.0,50,0.4936,0.007070488526261817,0.0534,0.0031795735563122296
0.0,1.0,0.0,50,0.6888,0.006547588258282587,0.0502,0.003088040155179333
0.2,1.0,0.0,50,0.672,0.006639518054798857,0.052,0.003139936305086458
0.4,1.0,0.0,50,0.6472,0.006757694281335906,0.0474,0.0030051036587778464
0.6,1.0,0.0,50,0.5934,0.006946602622865367,0.0562,0.003257040374327589
0.8,1.0,0.0,50,0.5334,0.007055273772150873,0.0526,0.003156999841621789
1.0,1.0,0.0,50,0.461,0.0070495248066802345,0.0504,0.0030938597253269257
0.0,0.0,0.2,50,0.7922,0.005737929243202638,0.0498,0.0030763601869742106
0.2,0.0,0.2,50,0.7716,0.005936892116250724,0.05,0.0030822070014844883
0.4,0.0,0.2,50,0.7276,0.006296002541295548,0.052,0.003139936305086458
0.6,0.0,0.2,50,0.68,0.006596969000988257,0.0474,0.0030051036587778464
0.8,0.0,0.2,50,0.5858,0.006966180589103328,0.0494,0.003064625262572897
1.0,0.0,0.2,50,0.5144,0.007068134690284276,0.0472,0.0029990718564249174
0.0,0.2,0.2,50,0.7854,0.005805976920381272,0.0494,0.003064625262572897
0.2,0.2,0.2,50,0.7652,0.005994480127584043,0.0534,0.0031795735563122296
0.4,0.2,0.2,50,0.7338,0.006250400947139311,0.0458,0.0029564289269319497
0.6,0.2,0.2,50,0.6632,0.006683797722851882,0.052,0.003139936305086458
0.8,0.2,0.2,50,0.5934,0.006946602622865367,0.0544,0.0032075111847038036
1.0,0.2,0.2,50,0.5036,0.0070708845274123945,0.0498,0.0030763601869742106
0.0,0.4,0.2,50,0.775,0.005905505905508858,0.0522,0.003145636978419474
0.2,0.4,0.2,50,0.7338,0.006250400947139311,0.0452,0.0029379230759160454
0.4,0.4,0.2,50,0.7146,0.006386655462759832,0.0496,0.0030704996336101396
0.6,0.4,0.2,50,0.6552,0.006721799758993122,0.0522,0.003145636978419474
0.8,0.4,0.2,50,0.5758,0.006989339882993243,0.052,0.003139936305086458
1.0,0.4,0.2,50,0.5044,0.007070794014818986,0.0512,0.0031170036894427955
0.0,0.6,0.2,50,0.7422,0.006186099902200093,0.0472,0.0029990718564249174
0.2,0.6,0.2,50,0.7284,0.006290205720006301,0.0504,0.0030938597253269257
0.4,0.6,0.2,50,0.6912,0.0065336446184346446,0.0478,0.003017123133052412
0.6,0.6,0.2,50,0.636,0.006804469119630127,0.047,0.002993025225419926
0.8,0.6,0.2,50,0.5566,0.007025616556573523,0.0498,0.0030763601869742106
1.0,0.6,0.2,50,0.4936,0.007070488526261817,0.0504,0.0030938597253269257
0.0,0.8,0.2,50,0.711,0.006410600595888033,0.05,0.0030822070014844883
0.2,0.8,0.2,50,0.6882,0.00655104205451316,0.0472,0.0029990718564249174
0.4,0.8,0.2,50,0.6684,0.006657949233810663,0.0526,0.003156999841621789
0.6,0.8,0.2,50,0.5914,0.00695192117331605,0.0512,0.0031170036894427955
0.8,0.8,0.2,50,0.5386,0.007049965106296626,0.0478,0.003017123133052412
1.0,0.8,0.2,50,0.4668,0.00705546256456655,0.0454,0.002944107334999864
0.0,1.0,0.2,50,0.6548,0.006723644249958499,0.0502,0.003088040155179333
0.2,1.0,0.2,50,0.6476,0.006755949082105341,0.053,0.003168311853337673
0.4,1.0,0.2,50,0.6116,0.006892683657328254,0.0538,0.0031907854832313627
0.6,1.0,0.2,50,0.5588,0.007022001993733696,0.0468,0.0029869636757081596
0.8,1.0,0.2,50,0.5124,0.007068892982638795,0.0474,0.0030051036587778464
1.0,1.0,0.2,50,0.4504,0.007036189878051899,0.0512,0.0031170036894427955
0.0,0.0,0.4,50,0.7018,0.006469571237725109,0.0512,0.0031170036894427955
0.2,0.0,0.4,50,0.699,0.006486894480412025,0.0498,0.0030763601869742106
0.4,0.0,0.4,50,0.6514,0.0067391103270387255,0.0526,0.003156999841621789
0.6,0.0,0.4,50,0.6078,0.006904768786860281,0.0526,0.003156999841621789
0.8,0.0,0.4,50,0.5442,0.00704338498166897,0.0498,0.0030763601869742106
1.0,0.0,0.4,50,0.4738,0.007061353411351113,0.0448,0.002925507135523686
0.0,0.2,0.4,50,0.7034,0.006459542398653329,0.0528,0.003162662169755094
0.2,0.2,0.4,50,0.6798,0.006598059714794949,0.0504,0.0030938597253269257
0.4,0.2,0.4,50,0.6472,0.006757694281335906,0.0512,0.0031170036894427955
0.6,0.2,0.4,50,0.593,0.00694767587039004,0.046,0.002962566454950842
0.8,0.2,0.4,50,0.5208,0.007064946708928525,0.0502,0.003088040155179333
1.0,0.2,0.4,50,0.4842,0.007067536487348332,0.0506,0.0030996657884359083
0.0,0.4,0.4,50,0.6766,0.006615322214374747,0.049,0.0030528347482299137
0.2,0.4,0.4,50,0.6632,0.006683797722851882,0.0496,0.0030704996336101396
0.4,0.4,0.4,50,0.6474,0.006756822330060189,0.0466,0.002980887116279313
0.6,0.4,0.4,50,0.5726,0.006996130930735931,0.049,0.0030528347482299137
0.8,0.4,0.4,50,0.5348,0.007053920328441483,0.0452,0.0029379230759160454
1.0,0.4,0.4,50,0.469,0.00705746413380897,0.0492,0.0030587369942510585
0.0,0.6,0.4,50,0.6684,0.006657949233810663,0.0516,0.0031284961243383375
0.2,0.6,0.4,50,0.6448,0.006768056737350832,0.0568,0.0032733395790843335
0.4,0.6,0.4,50,0.6202,0.006863701042440587,0.0474,0.0030051036587778464
0.6,0.6,0.4,50,0.5642,0.0070125367735221185,0.0414,0.002817305095299407
0.8,0.6,0.4,50,0.5018,0.007071021991197595,0.0524,0.003151324800778238
1.0,0.6,0.4,50,0.4578,0.007045837920361212,0.0504,0.0030938597253269257
0.0,0.8,0.4,50,0.6388,0.006793151845792937,0.0542,0.0032019481569819336
0.2,0.8,0.4,50,0.6266,0.006840649676748547,0.051,0.003111237695837462
0.4,0.8,0.4,50,0.6018,0.006922958327189324,0.0514,0.0031227564746550444
0.6,0.8,0.4,50,0.5436,0.007044132877792695,0.0512,0.0031170036894427955
0.8,0.8,0.4,50,0.494,0.007070558676653493,0.0498,0.0030763601869742106
1.0,0.8,0.4,50,0.4438,0.007026258748437891,0.054,0.003196372944448129
0.0,1.0,0.4,50,0.5882,0.006960183330918805,0.0508,0.0031054584202658392
0.2,1.0,0.4,50,0.5842,0.006970084074098389,0.05,0.0030822070014844883
0.4,1.0,0.4,50,0.5572,0.007024644617345421,0.05,0.0030822070014844883
0.6,1.0,0.4,50,0.5126,0.007068822249851809,0.0506,0.0030996657884359083
0.8,1.0,0.4,50,0.4728,0.00706059714188538,0.0508,0.0031054584202658392
1.0,1.0,0.4,50,0.4142,0.006966180589103328,0.0506,0.0030996657884359083
0.0,0.0,0.6,50,0.6122,0.006890735229277062,0.0554,0.0032351457463304493
0.2,0.0,0.6,50,0.6022,0.006921779539973806,0.05,0.0030822070014844883
0.4,0.0,0.6,50,0.5612,0.0070178994008178825,0.0574,0.0032895361375124
0.6,0.0,0.6,50,0.5336,0.007055083840749166,0.0498,0.0030763601869742106
0.8,0.0,0.6,50,0.485,0.007067885115082163,0.0546,0.003213062090903318
1.0,0.0,0.6,50,0.4242,0.006989339882993243,0.0536,0.003185185708871619
0.0,0.2,0.6,50,0.613,0.0068881202080103105,0.0498,0.0030763601869742106
0.2,0.2,0.6,50,0.6026,0.0069205959280975215,0.05,0.0030822070014844883
0.4,0.2,0.6,50,0.5608,0.007018594731140985,0.0468,0.0029869636757081596
0.6,0.2,0.6,50,0.5402,0.0070481765017627075,0.0496,0.0030704996336101396
0.8,0.2,0.6,50,0.4798,0.007065294898303962,0.0518,0.003134222710657301
1.0,0.2,0.6,50,0.4328,0.007006913157732155,0.0452,0.0029379230759160454
0.0,0.4,0.6,50,0.5966,0.006937844622071036,0.0492,0.0030587369942510585
0.2,0.4,0.6,50,0.5798,0.006980429213164474,0.0514,0.0031227564746550444
0.4,0.4,0.6,50,0.5604,0.007019285433717595,0.0464,0.0029747954551531774
0.6,0.4,0.6,50,0.5162,0.0070673553752446895,0.0546,0.003213062090903318
0.8,0.4,0.6,50,0.4696,0.007057986115033097,0.0538,0.0031907854832313627
1.0,0.4,0.6,50,0.4092,0.006953493510459329,0.0484,0.0030350433275325743
0.0,0.6,0.6,50,0.5762,0.006988469932681975,0.0522,0.003145636978419474
0.2,0.6,0.6,50,0.555,0.007028157653325657,0.045,0.0029317230428538097
0.4,0.6,0.6,50,0.5458,0.007041340213340071,0.0476,0.0030111207215918795
0.6,0.6,0.6,50,0.5144,0.007068134690284276,0.0508,0.0031054584202658392
0.8,0.6,0.6,50,0.4752,0.007062364476575816,0.053,0.003168311853337673
1.0,0.6,0.6,50,0.4086,0.006951921173316049,0.0518,0.003134222710657301
0.0,0.8,0.6,50,0.5556,0.007027213387965389,0.0492,0.0030587369942510585
0.2,0.8,0.6,50,0.5456,0.007041599818223129,0.0538,0.0031907854832313627
0.4,0.8,0.6,50,0.5204,0.007065179969399223,0.0502,0.003088040155179333
0.6,0.8,0.6,50,0.496,0.007070841534074993,0.0562,0.003257040374327589
0.8,0.8,0.6,50,0.449,0.007034187941759872,0.0506,0.0030996657884359083
1.0,0.8,0.6,50,0.4106,0.006957120668782452,0.05,0.0030822070014844883
0.0,1.0,0.6,50,0.5212,0.007064708911200801,0.0492,0.0030587369942510585
0.2,1.0,0.6,50,0.5152,0.007067799657602075,0.0484,0.0030350433275325743
0.4,1.0,0.6,50,0.4938,0.007070524167273598,0.0494,0.003064625262572897
0.6,1.0,0.6,50,0.4678,0.007056389445034904,0.0446,0.0029192752525241603
0.8,1.0,0.6,50,0.4198,0.006979512303879119,0.0458,0.0029564289269319497
1.0,1.0,0.6,50,0.389,0.006894621091836737,0.0508,0.0031054584202658392
0.0,0.0,0.8,50,0.5222,0.007064094563353466,0.0572,0.0032841485959073167
0.2,0.0,0.8,50,0.5214,0.007064588310722713,0.0476,0.0030111207215918795
0.4,0.0,0.8,50,0.495,0.007070714249635605,0.0496,0.0030704996336101396
0.6,0.0,0.8,50,0.4618,0.007050400839668621,0.051,0.003111237695837462
0.8,0.0,0.8,50,0.423,0.006986715966747181,0.05,0.0030822070014844883
1.0,0.0,0.8,50,0.3834,0.006876109946764959,0.0484,0.0030350433275325743
0.0,0.2,0.8,50,0.5072,0.007070334645545429,0.0496,0.0030704996336101396
0.2,0.2,0.8,50,0.512,0.007069031050999847,0.0518,0.003134222710657301
0.4,0.2,0.8,50,0.485,0.007067885115082163,0.0498,0.0030763601869742106
0.6,0.2,0.8,50,0.475,0.007062223445912767,0.0472,0.0029990718564249174
0.8,0.2,0.8,50,0.4206,0.0069813414183808545,0.0538,0.0031907854832313627
1.0,0.2,0.8,50,0.3964,0.006917615774238983,0.0496,0.0030704996336101396
0.0,0.4,0.8,50,0.5068,0.007070413849273605,0.0556,0.0032406369744233925
0.2,0.4,0.8,50,0.5098,0.007069709470692555,0.0522,0.003145636978419474
0.4,0.4,0.8,50,0.496,0.007070841534074993,0.0456,0.0029502759192997527
0.6,0.4,0.8,50,0.4562,0.0070438847236450434,0.047,0.002993025225419926
0.8,0.4,0.8,50,0.4274,0.006996130930735931,0.0524,0.003151324800778238
1.0,0.4,0.8,50,0.3942,0.006910953045709397,0.0548,0.003218600938296017
0.0,0.6,0.8,50,0.4936,0.007070488526261817,0.0474,0.0030051036587778464
0.2,0.6,0.8,50,0.4754,0.007062504371680062,0.048,0.0030231109804305894
0.4,0.6,0.8,50,0.4744,0.007061793539887725,0.0478,0.003017123133052412
0.6,0.6,0.8,50,0.4488,0.007033897354951947,0.0526,0.003156999841621789
0.8,0.6,0.8,50,0.4092,0.006953493510459329,0.0476,0.0030111207215918795
1.0,0.6,0.8,50,0.3776,0.006855920652983085,0.048,0.0030231109804305894
0.0,0.8,0.8,50,0.4854,0.007068052631382989,0.047,0.002993025225419926
0.2,0.8,0.8,50,0.4814,0.007066173504804421,0.0468,0.0029869636757081596
0.4,0.8,0.8,50,0.4678,0.007056389445034904,0.0512,0.0031170036894427955
0.6,0.8,0.8,50,0.4342,0.007009570029609519,0.0524,0.003151324800778238
0.8,0.8,0.8,50,0.399,0.006925301437482704,0.056,0.003251584229264252
1.0,0.8,0.8,50,0.3808,0.006867188070819089,0.0542,0.0032019481569819336
0.0,1.0,0.8,50,0.4704,0.007058666162951752,0.0518,0.003134222710657301
0.2,1.0,0.8,50,0.4604,0.007048855793673183,0.048,0.0030231109804305894
0.4,1.0,0.8,50,0.4478,0.007032427177013638,0.0476,0.0030111207215918795
0.6,1.0,0.8,50,0.4232,0.006987156216945489,0.055,0.0032241277890307017
0.8,1.0,0.8,50,0.3918,0.006903517364358549,0.0522,0.003145636978419474
1.0,1.0,0.8,50,0.3468,0.0067309696181159515,0.0536,0.003185185708871619
0.0,0.0,1.0,50,0.4454,0.007028781402206217,0.0474,0.0030051036587778464
0.2,0.0,1.0,50,0.4474,0.007031831055991035,0.0472,0.0029990718564249174
0.4,0.0,1.0,50,0.4298,0.007001027924526513,0.048,0.0030231109804305894
0.6,0.0,1.0,50,0.4036,0.006938400968522935,0.045,0.0029317230428538097
0.8,0.0,1.0,50,0.3918,0.006903517364358549,0.0538,0.0031907854832313627
1.0,0.0,1.0,50,0.3598,0.006787399502018428,0.0456,0.0029502759192997527
0.0,0.2,1.0,50,0.443,0.007024969750824553,0.0526,0.003156999841621789
0.2,0.2,1.0,50,0.4436,0.007025938229161996,0.0506,0.0030996657884359083
0.4,0.2,1.0,50,0.4386,0.007017549999821875,0.0476,0.0030111207215918795
0.6,0.2,1.0,50,0.4096,0.006954535786089536,0.0546,0.003213062090903318
0.8,0.2,1.0,50,0.375,0.006846531968814577,0.0488,0.00304691844328003
1.0,0.2,1.0,50,0.3542,0.006763761675280997,0.0478,0.003017123133052412
0.0,0.4,1.0,50,0.4342,0.007009570029609519,0.0574,0.0032895361375124
0.2,0.4,1.0,50,0.4354,0.0070118020508283035,0.0568,0.0032733395790843335
0.4,0.4,1.0,50,0.4178,0.006974857131153297,0.05,0.0030822070014844883
0.6,0.4,1.0,50,0.4078,0.006949808054903387,0.0476,0.0030111207215918795
0.8,0.4,1.0,50,0.3802,0.006865099562278758,0.0482,0.0030290843500965763
1.0,0.4,1.0,50,0.3634,0.006802064980577589,0.0534,0.0031795735563122296
0.0,0.6,1.0,50,0.4416,0.007022669577874214,0.0482,0.0030290843500965763
0.2,0.6,1.0,50,0.4396,0.007019285433717595,0.0516,0.0031284961243383375
0.4,0.6,1.0,50,0.417,0.006972962067873307,0.0504,0.0030938597253269257
0.6,0.6,1.0,50,0.3978,0.006921779539973806,0.0486,0.0030409879973455995
0.8,0.6,1.0,50,0.3784,0.006858767236172984,0.0492,0.0030587369942510585
1.0,0.6,1.0,50,0.3548,0.006766342586656398,0.0546,0.003213062090903318
0.0,0.8,1.0,50,0.4274,0.006996130930735931,0.0488,0.00304691844328003
0.2,0.8,1.0,50,0.4112,0.006958657341757819,0.0546,0.003213062090903318
0.4,0.8,1.0,50,0.4134,0.0069642004566209895,0.0496,0.0030704996336101396
0.6,0.8,1.0,50,0.388,0.00689138592737339,0.0508,0.0031054584202658392
0.8,0.8,1.0,50,0.3698,0.0068271217947243334,0.054,0.003196372944448129
1.0,0.8,1.0,50,0.3364,0.006681841662296406,0.053,0.003168311853337673
0.0,1.0,1.0,50,0.4022,0.0069344813793102075,0.0556,0.0032406369744233925
0.2,1.0,1.0,50,0.4022,0.0069344813793102075,0.0546,0.003213062090903318
0.4,1.0,1.0,50,0.4008,0.0069305030120475385,0.049,0.0030528347482299137
0.6,1.0,1.0,50,0.3892,0.006895264461933276,0.0506,0.0030996657884359083
0.8,1.0,1.0,50,0.346,0.006727317444568823,0.0508,0.0031054584202658392
1.0,1.0,1.0,50,0.3232,0.0066142536993979905,0.052,0.003139936305086458
0.0,0.0,0.0,80,0.8334,0.005269619341090967,0.0476,0.0030111207215918795
0.2,0.0,0.0,80,0.8246,0.005378379681651343,0.0476,0.0030111207215918795
0.4,0.0,0.0,80,0.7634,0.006010331771208641,0.0542,0.0032019481569819336
0.6,0.0,0.0,80,0.7068,0.006437915190494513,0.0496,0.0030704996336101396
0.8,0.0,0.0,80,0.6186,0.006869265462915231,0.0564,0.0032624849424939878
1.0,0.0,0.0,80,0.5404,0.007047947786412723,0.0498,0.0030763601869742106
0.0,0.2,0.0,80,0.8218,0.005411926828773649,0.049,0.0030528347482299137
0.2,0.2,0.0,80,0.8112,0.005534520033390429,0.0554,0.0032351457463304493
0.4,0.2,0.0,80,0.7786,0.005871661434381244,0.05,0.0030822070014844883
0.6,0.2,0.0,80,0.7112,0.006409283267261636,0.0484,0.0030350433275325743
0.8,0.2,0.0,80,0.6186,0.006869265462915231,0.0442,0.0029067631482458285
